Datum - ČR;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
31.10.2020;11480;7333;1069;719;171;194;0;36296;36296;222;319;419;416;554;755;761;826;1126;1331;1070;949;728;547;412;336;282;314;113;7;2;3;13;21;45;48;80;131;201;262;372;568;861;1233;1235;1019;1232;0;1;0;0;2;2;5;7;15;20;29;40;75;127;177;239;200;88;42;0;3;0;0;2;4;15;5;16;17;36;28;29;51;77;120;106;96;114;0;0;0;0;0;0;3;3;2;3;2;5;11;19;23;34;31;22;13;0;0;0;0;0;0;0;0;0;0;0;0;3;8;19;18;39;38;69;0
01.11.2020;6599;7462;1118;650;139;224;0;20643;20643;154;211;287;245;299;401;441;510;627;757;586;569;370;276;274;221;157;184;30;6;2;2;11;24;43;49;79;134;201;263;389;570;887;1256;1260;1039;1247;0;1;0;0;2;2;3;8;16;20;31;45;84;126;196;244;208;90;42;0;1;0;0;1;3;5;7;9;15;20;26;42;42;73;89;112;91;114;0;0;0;0;0;0;0;2;2;1;4;8;13;10;27;24;23;16;9;0;0;0;0;0;0;0;1;0;2;0;2;4;6;10;37;52;34;76;0
02.11.2020;9290;8038;1154;1129;185;223;188;32728;32916;162;189;307;313;437;563;610;642;894;1085;880;789;550;454;429;330;251;319;86;7;3;2;12;29;42;59;88;136;223;283;430;614;957;1321;1354;1127;1351;0;1;0;0;1;2;2;8;16;18;34;40;88;129;206;251;212;105;41;0;1;1;0;1;6;5;15;16;24;37;44;61;79;128;146;189;164;212;0;0;0;0;0;0;0;1;3;3;7;3;14;17;28;40;30;27;12;0;0;0;0;0;0;1;0;1;1;1;2;5;6;21;33;41;55;56;0
03.11.2020;12151;8139;1181;1067;176;261;300;43327;43627;197;256;410;436;568;792;814;887;1194;1412;1101;1054;804;586;498;407;297;368;70;8;3;3;11;26;44;64;81;139;221;270;432;618;935;1350;1384;1151;1399;0;1;0;0;1;2;2;8;17;19;35;37;95;142;206;258;217;101;40;0;4;2;1;2;4;11;14;6;25;32;36;52;80;101;162;179;166;190;0;0;0;0;0;0;0;1;1;2;5;2;14;23;27;38;35;18;10;0;0;0;0;0;0;0;0;0;1;1;0;10;5;20;38;50;43;93;0
04.11.2020;15795;8213;1166;1008;156;228;633;45484;46117;302;353;560;559;816;1063;1068;1100;1602;1802;1463;1359;974;681;608;519;389;508;69;6;3;3;9;26;43;64;84;152;229;289;409;609;937;1339;1387;1193;1431;0;1;0;0;1;2;3;9;14;22;38;40;88;141;200;261;210;91;45;0;2;1;1;2;4;7;11;18;26;28;52;49;66;102;136;152;152;199;0;0;0;0;0;1;1;2;1;4;7;7;9;17;22;31;30;11;13;0;0;0;0;0;0;1;0;1;1;3;2;4;11;16;21;39;53;76;0
05.11.2020;13309;8224;1176;911;164;196;837;43233;44070;225;322;463;467;731;850;860;882;1189;1459;1219;1192;852;676;577;470;359;448;68;6;1;3;10;26;42;58;82;152;219;295;430;622;914;1358;1400;1195;1411;0;1;0;0;0;3;5;10;15;22;40;39;90;134;203;264;216;92;42;0;1;0;1;3;4;7;6;7;22;22;41;59;72;89;151;149;131;146;0;0;0;0;0;1;2;2;3;2;7;5;13;9;29;30;33;21;7;0;0;0;0;0;0;0;0;0;0;1;3;3;7;10;27;42;39;64;0
06.11.2020;11622;8143;1212;951;183;217;635;40325;40960;247;287;412;466;619;745;728;808;1033;1169;1040;960;728;555;542;452;354;423;54;6;2;2;10;27;45;60;74;149;203;293;408;614;922;1341;1378;1200;1409;0;1;0;0;0;3;5;8;13;23;32;46;95;148;199;275;211;103;50;0;2;1;0;2;6;8;18;9;18;32;47;40;67;103;136;152;146;164;0;0;0;0;0;0;1;1;1;1;2;9;13;25;21;44;31;20;14;0;0;0;0;0;0;0;0;0;2;0;3;5;5;11;41;38;50;62;0
07.11.2020;7760;7509;1157;563;114;203;284;26243;26527;164;192;308;326;427;474;507;495;727;831;663;667;480;404;358;262;211;237;27;3;2;3;8;23;38;51;69;124;167;267;380;559;838;1208;1296;1130;1343;0;1;0;0;0;4;5;5;14;17;29;44;92;148;198;250;203;99;48;0;1;0;1;0;3;3;7;6;10;14;28;36;33;70;79;92;88;92;0;0;0;0;0;2;0;0;2;0;1;5;9;12;19;20;21;14;9;0;0;0;0;0;0;0;0;1;0;1;1;2;10;18;27;29;42;72;0
08.11.2020;3637;7486;1167;519;119;206;276;13727;14003;84;144;169;169;183;216;225;254;296;339;296;312;242;191;202;133;91;72;19;3;1;3;8;21;35;54;65;122;170;255;388;562;870;1207;1304;1124;1294;0;1;0;0;0;4;5;6;12;15;30;47;94;151;202;248;202;105;45;0;0;0;0;0;3;3;8;4;8;18;20;28;40;82;89;78;75;63;0;0;0;0;0;0;0;1;0;0;4;5;8;10;26;20;22;15;8;0;0;0;0;0;0;0;0;1;2;3;3;3;8;20;30;42;41;53;0
09.11.2020;6098;7785;1181;915;138;186;1420;30467;31887;147;149;221;267;285;386;348;399;568;658;551;535;362;310;291;239;163;199;20;3;6;3;9;23;28;59;65;120;181;263;400;588;878;1257;1372;1184;1346;0;1;1;0;0;4;2;5;9;14;32;57;88;152;213;250;207;103;43;0;2;5;1;3;3;3;12;11;15;36;31;44;72;79;141;168;135;154;0;0;1;0;0;0;0;1;0;2;3;11;4;14;27;26;27;14;8;0;0;0;0;0;0;0;0;1;0;2;1;3;6;13;33;40;32;55;0
10.11.2020;9119;7598;1169;888;149;215;6426;37274;43700;156;245;335;368;452;549;587;613;860;938;807;820;585;453;416;321;251;325;38;4;4;5;12;21;23;52;67;100;176;249;380;587;853;1240;1313;1168;1344;0;1;0;0;0;4;2;2;8;15;33;53;90;149;210;246;197;103;56;0;1;2;2;3;4;4;6;12;14;28;24;42;77;98;149;131;133;158;0;0;0;0;0;1;0;0;1;2;3;4;14;14;17;30;27;15;21;0;0;0;0;0;0;0;0;1;0;0;1;3;4;17;36;41;44;68;0
11.11.2020;8959;7365;1110;764;120;184;14489;32938;47427;185;191;297;337;438;529;544;572;786;950;775;797;552;447;446;336;299;437;41;6;3;6;11;24;29;55;67;95;170;249;352;556;823;1182;1278;1154;1305;0;1;0;1;0;3;2;6;7;14;29;56;85;142;199;227;192;94;52;0;2;0;4;1;5;11;11;14;16;20;33;29;41;90;115;118;120;134;0;0;0;1;0;0;0;4;0;2;3;5;4;16;18;21;22;13;11;0;0;0;0;0;0;0;1;0;0;2;1;3;9;16;26;33;33;60;0
12.11.2020;7939;7202;1105;711;141;174;13565;31174;44739;163;212;274;318;391;438;464;510;723;791;644;691;514;378;447;326;238;372;45;6;3;4;13;25;28;48;60;86;168;250;357;561;807;1142;1251;1113;1280;0;1;0;0;0;4;1;6;7;16;31;56;87;142;196;228;194;87;49;0;0;0;0;3;2;4;8;8;10;20;29;44;70;74;105;116;91;127;0;0;0;0;0;1;0;1;1;2;4;8;12;12;20;26;32;13;9;0;0;0;0;0;0;0;0;1;0;1;0;7;9;15;30;24;28;59;0
13.11.2020;7415;7119;1101;838;130;181;13096;31297;44393;180;219;257;282;363;430;475;473;637;731;623;579;433;409;379;305;225;380;35;6;0;8;16;20;27;55;64;90;179;240;345;555;787;1143;1235;1078;1271;0;1;0;0;0;2;2;10;9;16;31;54;84;138;195;220;190;89;60;0;1;0;5;4;0;7;15;13;20;28;28;35;64;92;138;125;109;154;0;0;0;0;0;0;1;4;2;0;2;4;8;14;19;24;19;15;18;0;0;0;0;0;0;0;1;0;0;1;1;1;4;15;36;35;24;63;0
14.11.2020;4222;6576;1068;458;97;185;1679;16193;17872;92;158;188;184;217;258;266;261;342;401;345;334;235;226;192;158;122;229;14;5;1;4;13;15;28;50;51;82;156;209;317;509;729;1038;1146;1016;1207;0;1;0;0;0;1;3;8;9;16;31;50;85;141;187;209;180;86;61;0;0;1;0;2;1;3;8;2;10;14;18;20;32;58;68;71;68;82;0;0;0;0;0;0;2;0;0;2;3;5;5;15;16;17;19;8;5;0;0;0;0;0;0;1;0;0;0;1;3;3;7;12;24;42;36;56;0
15.11.2020;1907;6423;1045;374;73;152;3093;9021;12114;34;65;86;101;100;130;138;124;203;191;140;152;85;73;84;69;49;76;7;6;1;5;14;13;30;48;49;81;157;210;307;501;726;1011;1115;978;1171;0;1;0;0;1;1;2;7;9;16;32;48;83;142;185;208;171;80;59;0;1;0;1;3;1;5;3;7;9;16;21;22;24;43;46;59;43;70;0;0;0;0;1;0;0;0;0;0;4;2;4;10;14;16;9;8;5;0;0;0;0;1;0;1;0;0;1;1;0;6;6;10;19;33;32;42;0
16.11.2020;5475;6655;1039;739;119;173;19116;26067;45183;127;151;217;199;256;328;366;354;448;538;422;414;320;280;277;231;202;321;24;7;3;9;11;15;36;48;55;86;159;208;331;517;754;1069;1140;993;1214;0;1;0;0;0;2;2;9;9;16;29;54;85;138;178;209;168;82;57;0;3;2;5;0;3;8;5;12;13;20;20;53;57;81;123;115;96;123;0;0;0;0;0;1;1;2;2;3;3;7;12;9;15;23;23;12;6;0;0;0;0;0;0;0;0;0;0;2;3;3;10;18;23;32;35;47;0
17.11.2020;4278;6189;995;449;95;139;4690;17590;22280;88;121;174;174;241;244;249;304;370;472;382;341;273;204;189;149;115;162;26;7;1;4;8;10;27;44;51;80;149;194;301;474;701;1017;1056;909;1156;0;1;0;0;0;1;2;6;9;16;24;49;79;133;176;200;168;81;50;0;2;0;0;1;0;1;5;10;10;17;18;20;34;38;71;71;52;99;0;0;0;0;0;0;0;0;1;2;3;3;3;8;18;19;27;6;5;0;0;0;0;0;0;0;0;0;3;0;0;1;7;10;15;24;28;51;0
18.11.2020;5571;6567;1007;753;115;155;22963;24532;47495;120;161;199;198;281;379;340;359;504;590;489;449;314;279;237;225;163;261;23;7;1;4;8;10;31;44;59;86;167;202;327;509;740;1063;1125;953;1231;0;1;0;0;1;0;2;6;9;16;29;51;85;133;173;198;178;81;44;0;2;1;2;1;0;6;7;13;16;28;24;41;62;75;97;126;104;148;0;0;0;0;1;0;0;0;0;2;7;6;10;9;11;21;27;15;6;0;0;0;0;0;0;0;0;1;0;1;2;4;10;7;27;26;30;47;0
19.11.2020;6516;6324;974;585;113;133;7880;26704;34584;155;187;200;238;327;419;420;479;626;647;566;540;386;305;284;223;186;296;32;6;3;6;6;7;30;43;58;90;151;195;320;487;725;1022;1053;922;1200;0;1;0;0;1;0;2;4;7;17;26;52;83;130;165;188;173;79;46;0;2;3;2;0;0;4;5;7;15;12;23;33;48;60;87;83;83;118;0;1;0;0;0;0;0;0;1;2;1;6;10;19;14;13;14;19;13;0;0;0;0;0;0;0;0;0;0;0;5;2;4;13;22;25;27;35;0
20.11.2020;5847;6082;960;535;112;117;8336;25854;34190;143;192;217;220;318;405;374;391;484;552;515;490;362;260;262;206;163;256;37;6;4;2;7;12;33;36;57;86;134;181;305;476;708;975;1021;872;1167;0;1;0;0;2;1;2;2;7;16;27;45;75;126;169;191;170;77;49;0;1;1;0;3;5;6;2;9;17;9;20;24;44;63;75;86;61;109;0;0;0;0;1;1;0;0;0;3;2;4;4;10;15;30;22;10;10;0;0;0;0;0;0;0;0;1;0;1;2;3;1;16;19;19;23;32;0
21.11.2020;3213;5423;944;347;101;132;8741;14584;23325;85;109;119;125;189;203;208;208;269;316;265;257;172;153;161;131;106;126;11;4;3;1;4;13;30;34;48;83;115;172;261;431;611;865;915;764;1069;0;1;0;0;1;0;2;1;8;18;29;48;66;124;165;186;168;72;55;0;1;1;0;0;2;3;6;2;9;11;15;9;29;37;45;51;42;84;0;1;0;0;0;0;0;0;1;3;3;6;4;12;13;22;19;5;12;0;0;0;0;0;0;0;0;0;0;1;0;4;7;1;23;30;19;47;0
22.11.2020;1530;5371;958;295;92;126;5244;7230;12474;50;53;82;66;76;92;93;123;118;138;112;111;82;85;60;63;53;64;9;6;3;2;5;13;29;30;48;83;118;177;264;429;605;854;908;760;1037;0;1;0;0;1;1;2;1;7;18;29;47;71;117;170;189;173;74;57;0;3;0;1;1;1;2;1;4;8;10;10;13;21;33;46;53;44;44;0;1;0;0;0;1;0;0;1;1;2;1;7;8;13;18;20;13;6;0;0;0;0;0;0;0;0;0;1;1;2;2;10;14;9;21;21;45;0
23.11.2020;4422;5726;950;616;99;129;41242;23660;64902;109;143;159;151;190;243;296;270;386;426;385;344;264;236;199;192;133;271;25;6;3;2;5;15;33;32;49;90;133;182;297;449;635;899;981;795;1120;0;0;1;0;1;1;1;2;7;19;28;47;72;117;159;185;165;81;64;0;1;1;0;0;2;5;3;3;14;22;18;39;43;63;83;111;75;133;0;0;1;0;0;1;0;1;1;5;1;4;7;13;6;14;13;17;15;0;0;0;0;0;0;0;0;0;2;0;0;2;11;8;14;26;24;42;0
24.11.2020;5889;5552;881;662;85;136;14515;24631;39146;136;170;195;234;316;356;412;424;529;607;496;465;337;269;268;217;184;248;26;5;2;5;6;16;32;33;49;94;128;184;277;430;623;871;933;760;1104;0;0;1;0;0;2;2;2;9;18;25;45;69;101;154;179;146;71;57;0;0;0;3;1;4;6;4;11;18;18;24;30;52;69;97;97;98;130;0;0;0;0;0;1;1;0;2;5;1;2;2;8;17;16;15;2;13;0;0;0;0;0;0;0;0;0;0;1;0;3;3;9;15;31;28;46;0
25.11.2020;4966;5327;856;506;89;123;14649;22650;37299;140;160;164;202;245;309;360;346;440;477;404;412;273;237;229;192;149;190;37;3;5;5;7;15;34;29;48;89;116;162;270;421;591;845;900;717;1070;0;0;1;0;0;2;4;3;9;20;24;34;68;98;152;180;137;69;55;0;0;3;1;1;4;9;4;6;11;9;8;26;35;50;76;93;71;99;0;0;0;0;0;0;2;1;1;3;2;2;9;6;17;16;10;10;10;0;0;0;0;0;0;0;0;0;1;2;0;1;4;13;14;18;26;44;0
26.11.2020;4082;5172;843;473;83;130;12725;20554;33279;101;116;159;175;197;230;258;269;337;356;326;329;240;207;179;191;151;228;33;8;5;3;9;14;34;23;54;84;112;170;247;408;574;813;882;697;1035;0;1;1;0;0;2;3;3;11;19;23;39;61;89;143;179;140;76;53;0;5;1;1;2;3;4;0;10;9;12;27;23;36;42;63;81;64;90;0;1;0;0;0;0;1;0;2;3;3;8;5;2;9;16;21;10;2;0;0;0;0;0;0;0;0;1;1;0;2;2;4;9;20;28;21;42;0
27.11.2020;4489;4960;800;459;82;138;12234;23395;35629;126;159;182;184;212;282;306;316;416;450;325;332;266;206;211;156;146;165;49;8;5;1;8;13;31;20;49;80;108;160;236;382;545;785;863;679;987;0;1;1;0;0;2;4;3;7;16;22;34;58;89;135;178;127;74;49;0;2;0;0;0;0;2;3;5;11;12;20;29;31;43;69;83;62;87;0;1;0;0;0;0;1;1;0;0;2;2;5;8;12;19;17;10;4;0;0;0;0;0;0;0;0;0;0;0;3;2;3;10;20;29;21;50;0
28.11.2020;2684;4479;780;282;87;117;8614;12322;20936;88;109;118;139;145;158;192;179;256;236;190;182;163;108;118;116;70;84;33;7;3;0;8;11;25;23;44;75;99;145;207;347;488;702;783;618;894;0;2;0;0;0;2;3;3;9;19;18;30;55;86;128;179;129;70;47;0;2;0;0;1;0;2;6;2;5;8;9;18;24;29;37;43;49;47;0;1;0;0;0;0;0;1;2;3;0;2;6;9;8;16;20;13;6;0;0;0;0;0;0;0;0;0;0;2;2;2;6;10;20;20;17;38;0
29.11.2020;1093;4546;765;329;58;95;3620;6450;10070;26;47;44;40;48;67;67;71;102;95;62;73;67;69;72;42;48;37;16;8;4;0;6;11;27;24;49;79;100;142;207;355;498;715;782;628;911;0;2;0;0;0;1;4;2;10;19;18;29;53;84;125;178;127;71;42;0;1;3;0;0;2;4;4;6;11;8;12;12;27;29;55;43;47;65;0;0;0;0;0;0;1;1;1;1;3;2;4;1;5;13;12;9;5;0;0;0;0;0;0;0;0;0;0;0;1;1;1;11;16;11;12;42;0
30.11.2020;3604;4838;791;556;87;126;40853;22266;63119;127;131;126;114;133;205;231;273;333;304;283;270;204;168;146;165;135;217;39;7;5;0;7;12;25;27;48;83;103;149;223;367;526;758;836;694;968;0;2;0;0;0;1;4;3;9;21;14;25;54;85;126;186;137;80;44;0;0;1;0;1;2;2;6;4;8;11;16;27;30;54;83;88;93;130;0;0;0;0;0;0;0;2;0;4;1;1;4;6;10;19;20;12;8;0;0;0;0;0;0;0;0;0;0;2;3;3;4;18;26;19;23;28;0
01.12.2020;5212;4661;733;495;61;100;17093;23184;40277;138;191;187;179;235;363;334;381;528;571;394;424;298;227;236;190;114;157;65;6;5;1;6;11;20;29;34;85;97;151;217;354;475;741;821;665;943;0;2;0;0;0;0;4;3;8;23;16;28;55;77;110;166;130;79;32;0;3;2;1;1;1;1;7;2;11;14;24;25;40;44;72;84;68;95;0;1;0;0;0;0;0;2;1;2;5;4;5;5;7;7;12;7;3;0;0;0;0;0;0;0;0;0;1;2;0;1;6;5;13;25;22;25;0
02.12.2020;4602;4557;717;471;97;116;14963;22671;37634;123;146;158;168;234;266;323;356;437;449;368;354;257;226;207;160;122;194;54;5;4;3;11;14;20;29;32;74;93;143;214;337;471;726;808;647;926;0;1;0;0;0;0;4;3;7;23;14;29;54;72;105;160;123;74;48;0;0;0;2;7;5;5;3;3;6;15;16;21;35;55;66;82;54;96;0;0;0;0;0;0;1;0;0;4;2;4;5;7;10;20;15;9;20;0;0;0;0;0;0;0;0;0;0;1;1;5;3;10;19;21;24;32;0
03.12.2020;4648;4535;718;544;93;102;12405;20726;33131;121;162;183;199;262;281;293;368;447;482;355;342;253;186;200;163;116;177;58;6;3;2;9;14;18;25;34;68;101;142;211;317;484;728;795;643;935;0;1;0;0;0;0;4;3;8;22;13;31;46;71;108;156;129;70;56;0;2;1;1;1;2;3;5;5;9;22;15;29;30;65;83;81;82;108;0;0;0;0;0;0;0;0;1;0;3;3;1;5;17;22;18;12;11;0;0;0;0;0;0;0;0;0;0;1;0;1;4;8;18;17;15;38;0
04.12.2020;4781;4474;715;524;81;92;9306;22777;32083;160;198;194;215;248;329;297;355;456;428;330;365;264;229;219;137;132;182;43;7;3;2;11;9;20;27;38;70;97;143;204;314;486;731;779;639;894;0;1;0;0;1;1;5;4;9;20;15;26;47;77;109;154;128;67;51;0;1;0;0;2;2;4;6;8;12;16;15;29;33;61;93;77;76;89;0;0;0;0;1;1;1;2;1;1;3;0;7;10;15;13;12;8;6;0;0;0;0;0;0;0;0;0;1;0;1;2;2;9;13;17;16;31;0
05.12.2020;3327;4109;692;304;61;129;3781;12984;16765;117;154;131;158;173;217;239;223;298;317;248;219;148;160;156;131;89;118;31;7;3;2;12;9;16;24;34;65;92;128;174;294;446;675;720;585;823;0;0;0;0;1;0;5;4;8;19;15;25;45;73;107;156;125;63;46;0;3;0;0;2;2;2;3;5;5;8;12;12;22;31;52;49;41;55;0;0;0;0;0;0;1;1;2;1;1;1;5;5;6;19;11;5;3;0;0;0;0;0;0;0;0;0;0;1;1;2;4;12;22;28;16;43;0
06.12.2020;1133;4158;680;317;69;91;3388;6695;10083;27;50;46;41;54;85;62;86;100;97;80;76;71;55;59;49;33;41;21;7;2;3;12;10;16;25;31;67;100;136;178;304;447;679;720;601;820;0;0;0;0;1;0;5;5;8;18;17;27;43;75;102;151;123;62;43;0;2;0;1;2;1;4;2;2;5;12;16;18;27;30;50;50;44;51;0;0;0;0;0;0;1;1;0;0;2;4;3;8;6;17;10;12;5;0;0;0;0;0;0;0;1;0;0;0;1;3;3;9;17;17;11;29;0
07.12.2020;4276;4510;714;553;112;94;26651;22913;49564;122;198;189;157;181;212;271;329;385;428;349;339;237;185;193;162;120;186;33;6;4;4;14;14;18;27;39;77;111;140;209;328;481;730;771;658;879;0;0;0;0;1;1;4;5;6;18;16;32;47;78;110;167;122;66;41;0;1;2;1;3;4;3;4;9;15;15;12;41;36;50;83;89;83;102;0;0;0;0;0;1;0;0;0;2;1;8;8;9;18;32;17;11;5;0;0;0;0;0;0;0;0;0;0;0;0;1;6;6;14;19;18;30;0
08.12.2020;5887;4407;701;506;77;95;11696;26195;37891;164;246;211;222;266;349;398;457;569;599;490;492;326;267;251;194;152;190;44;9;3;4;14;10;19;22;38;63;105;128;216;313;474;736;753;651;849;0;0;0;0;1;1;3;3;4;15;18;30;51;79;105;167;126;59;39;0;3;0;1;3;1;6;4;12;5;14;14;32;40;49;87;78;66;91;0;0;0;0;0;0;0;0;0;0;4;2;6;8;10;15;19;5;8;0;0;0;0;0;0;0;0;0;1;2;3;2;5;5;14;20;18;25;0
09.12.2020;6454;4461;686;565;83;82;11183;25268;36451;180;233;235;278;327;448;478;498;587;643;518;463;364;304;269;197;163;217;52;11;3;3;13;16;21;22;40;62;103;130;217;299;478;733;764;673;873;0;0;0;0;1;2;3;4;5;14;19;28;46;74;109;164;115;63;39;0;4;1;0;3;8;5;4;12;11;15;20;32;34;55;75;88;83;115;0;0;0;0;0;1;0;1;1;1;2;1;6;5;16;18;9;13;9;0;0;0;0;0;0;0;0;0;0;0;0;2;4;7;11;15;18;25;0
10.12.2020;5907;4560;712;530;106;116;9382;25571;34953;189;246;232;288;322;379;394;455;563;575;461;430;309;275;251;197;122;168;51;11;5;3;15;18;21;21;34;61;111;130;225;307;484;758;778;699;879;0;0;0;0;2;2;3;3;4;15;18;27;49;73;115;168;119;69;45;0;3;5;0;2;3;3;2;3;11;16;15;31;38;59;74;87;83;95;0;0;0;0;1;0;0;0;0;1;2;4;6;5;19;19;22;13;14;0;0;0;0;0;0;0;0;0;1;1;0;3;3;7;14;18;35;34;0
11.12.2020;6240;4536;702;495;90;105;10724;28465;39189;169;268;277;314;310;410;461;480;577;609;494;437;344;255;264;191;128;196;56;9;1;3;15;19;29;22;35;69;109;152;220;313;480;766;767;666;861;0;0;0;0;2;1;4;3;3;12;16;29;45;79;113;160;125;63;47;0;1;1;0;0;3;10;4;3;14;10;29;28;40;39;82;75;63;93;0;0;0;0;0;0;1;0;0;0;2;5;3;12;13;16;21;8;9;0;0;0;0;0;0;0;0;0;1;1;2;1;7;12;14;15;20;32;0
