Datum - Ústecký kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
29.08.2022;303;37;4;9;1;1;347;357;704;3;3;2;4;12;18;16;15;30;39;39;32;21;20;18;14;13;3;1;3;0;1;0;1;0;1;1;0;0;1;0;2;3;6;5;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
30.08.2022;230;36;4;6;0;;248;332;580;1;5;7;2;16;11;23;21;21;16;23;18;19;12;18;8;6;3;0;3;0;1;0;1;0;2;1;0;0;0;1;2;3;6;4;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2022;204;40;4;12;0;;263;285;548;5;3;7;10;10;17;11;17;17;27;12;13;13;7;16;11;5;2;1;4;0;1;0;0;0;3;1;0;1;0;1;2;3;8;4;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;1;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2022;158;33;3;5;0;;236;249;485;3;2;4;1;11;13;11;12;17;13;12;13;8;9;12;16;1;0;0;1;0;1;0;0;0;1;0;0;1;1;1;3;2;7;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2022;183;37;3;9;0;;278;273;551;6;0;3;3;10;9;10;13;18;20;22;13;10;20;10;8;4;3;1;2;0;1;1;0;0;2;0;0;1;0;1;3;3;6;6;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2022;35;34;5;7;2;;39;62;101;0;2;1;3;1;2;3;2;1;5;3;4;1;2;2;2;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;3;4;2;8;5;3;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2022;23;38;5;5;1;;54;38;92;2;0;1;3;1;0;1;1;0;3;1;1;2;0;1;2;2;2;0;1;1;1;1;0;0;1;0;0;1;0;1;3;4;3;10;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2022;350;46;8;10;4;2;440;370;810;3;9;8;9;17;17;20;24;34;33;37;37;27;18;19;20;11;7;0;1;1;1;1;0;0;0;0;1;1;0;0;4;6;3;11;8;5;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
06.09.2022;289;41;7;6;0;1;332;374;706;2;8;4;13;11;18;20;31;34;28;25;23;16;24;15;9;2;6;0;0;0;0;1;0;0;0;0;2;1;0;0;2;4;4;11;8;5;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
07.09.2022;229;40;6;5;0;;316;307;623;6;13;5;7;10;11;19;13;13;21;23;19;20;17;15;11;5;1;0;0;0;0;1;0;0;0;0;2;1;0;1;2;3;5;12;6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.09.2022;226;42;8;11;2;1;307;313;620;5;7;8;11;16;9;14;12;13;18;22;16;11;21;21;13;3;6;0;1;0;0;0;0;0;0;0;1;0;0;2;2;4;5;12;6;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
09.09.2022;261;43;8;8;1;2;300;399;699;8;7;7;11;8;15;23;16;21;24;19;29;13;21;17;12;9;1;0;3;0;0;0;0;0;0;0;1;0;0;2;2;5;7;10;5;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
10.09.2022;51;36;3;7;0;1;61;104;165;3;1;3;4;1;0;2;3;6;3;6;1;2;5;4;5;1;1;0;3;0;0;0;0;0;0;0;0;0;0;2;2;3;5;9;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
11.09.2022;31;33;1;5;0;;58;41;99;1;1;1;0;1;0;2;5;4;1;1;3;1;0;2;2;6;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;2;6;7;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.09.2022;384;35;;4;0;1;515;474;989;3;13;12;12;18;21;17;36;43;50;37;31;15;18;22;25;10;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;1;6;7;10;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
13.09.2022;357;43;4;17;4;;446;513;959;8;16;20;17;15;22;26;33;44;36;26;26;21;11;12;14;6;4;0;1;0;0;0;0;1;0;0;1;1;0;3;2;4;6;8;13;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;3;2;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2022;308;35;1;8;0;;443;444;887;10;17;18;18;13;18;24;24;27;30;19;17;17;16;14;13;7;6;0;0;0;0;0;0;1;0;0;0;0;0;2;1;2;4;7;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2022;315;41;2;12;1;;376;518;894;8;14;10;8;11;23;23;14;30;35;30;24;21;27;13;9;6;9;0;1;0;0;0;0;1;0;0;1;0;0;1;0;3;6;8;14;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;2;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2022;314;43;3;9;1;;367;461;828;2;5;13;14;16;12;23;25;33;28;27;24;19;25;21;16;8;3;0;1;0;0;0;0;1;0;0;1;0;1;0;1;3;7;6;16;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.09.2022;60;47;4;8;1;1;59;106;165;2;1;4;2;2;1;3;8;1;8;4;6;4;5;4;2;3;0;0;2;0;0;0;0;1;0;0;1;0;1;0;3;4;5;7;16;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
18.09.2022;38;52;4;8;1;;80;44;124;1;1;1;2;2;3;2;2;3;2;0;2;3;3;3;4;2;2;0;2;0;0;1;0;1;0;0;1;0;1;0;5;4;6;7;16;8;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.09.2022;470;81;6;31;2;1;695;551;1246;9;6;14;16;14;23;23;43;44;54;52;43;24;30;27;29;10;9;0;5;0;0;2;1;1;1;0;2;3;1;1;5;7;16;11;15;10;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;1;1;0;3;0;0;1;1;0;1;0;1;3;0;1;0;3;10;4;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
20.09.2022;391;66;5;11;1;2;543;582;1125;9;3;10;17;21;16;24;22;38;51;49;40;23;20;20;14;7;7;0;5;0;0;2;0;1;0;1;1;2;1;1;5;5;10;9;15;8;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
21.09.2022;366;63;2;12;0;;501;534;1035;7;6;10;17;19;27;22;21;27;42;37;28;25;15;28;22;7;6;0;1;0;1;1;1;1;0;2;1;2;1;1;4;7;11;7;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;2;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.09.2022;348;58;2;10;0;1;487;568;1055;6;4;7;11;15;20;20;27;29;42;40;26;18;18;25;21;11;7;1;2;1;2;1;1;0;0;2;0;2;1;1;2;10;9;5;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
23.09.2022;359;65;1;13;0;;537;489;1026;2;3;6;8;15;26;16;30;15;38;26;33;19;26;39;29;15;13;0;2;1;2;2;1;0;0;2;0;2;1;1;2;11;11;8;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.09.2022;54;54;2;6;1;1;87;106;193;1;0;1;1;0;4;2;3;3;7;7;3;5;6;5;2;3;1;0;1;1;1;2;1;0;1;1;1;2;0;1;1;9;8;7;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
25.09.2022;38;57;2;12;0;;66;65;131;1;1;0;2;2;1;1;3;1;1;2;4;1;2;5;6;2;3;0;0;1;1;2;0;1;0;1;0;3;1;1;3;9;7;8;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;2;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2022;613;70;4;16;2;;792;644;1436;4;4;4;12;30;32;36;44;56;65;62;56;35;50;45;37;25;16;0;0;1;1;2;0;2;0;2;1;2;2;1;3;9;9;9;11;15;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;2;2;3;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.09.2022;533;114;5;52;1;2;586;655;1241;6;4;6;10;28;20;31;35;35;53;43;51;41;51;54;34;20;11;0;1;1;1;2;1;3;2;1;1;1;3;2;2;23;18;19;16;17;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;2;2;0;0;0;1;1;0;15;11;10;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
28.09.2022;53;94;4;9;0;2;100;59;159;1;1;0;0;1;3;4;3;1;4;3;4;2;10;9;5;0;2;0;2;0;0;0;1;2;0;1;1;1;3;1;2;21;13;18;15;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
29.09.2022;475;105;5;19;2;;625;541;1166;9;7;1;6;18;34;25;24;42;55;38;39;22;41;43;39;16;16;0;3;0;0;0;1;2;0;2;1;1;3;4;3;21;13;21;15;15;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;3;1;1;2;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.09.2022;390;115;8;26;3;1;436;549;985;7;2;0;4;14;30;18;24;29;42;29;27;30;38;39;27;15;15;0;2;0;0;0;1;1;0;1;1;1;3;4;3;20;16;26;15;21;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;3;7;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
01.10.2022;59;85;6;13;1;;75;122;197;0;0;1;2;1;4;1;4;2;4;6;1;4;3;10;8;4;4;0;2;0;0;0;0;0;0;2;2;1;2;4;3;11;13;20;9;16;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;3;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.10.2022;45;90;8;12;2;;106;45;151;0;0;0;0;1;4;0;3;3;4;4;3;3;6;2;7;1;3;1;1;0;0;1;0;0;0;2;2;1;1;4;4;13;15;22;11;13;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.10.2022;655;107;9;25;3;2;877;603;1480;8;6;6;8;24;27;34;35;58;67;73;72;42;52;68;35;22;16;2;1;0;0;1;1;0;0;0;3;2;1;5;3;12;21;25;13;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;1;1;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;7;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
04.10.2022;399;140;11;55;5;2;582;427;1009;4;0;6;5;21;18;24;20;32;39;30;40;33;31;29;31;22;10;4;2;0;0;1;1;0;0;0;3;2;2;3;5;17;26;38;17;23;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;4;1;0;1;0;0;0;0;0;0;0;0;0;1;0;2;7;11;16;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
05.10.2022;391;133;12;23;3;4;449;553;1002;1;3;4;4;21;15;19;25;32;37;38;33;25;36;40;27;17;13;1;1;0;0;1;1;1;0;0;4;2;3;3;6;15;26;28;21;21;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;4;1;0;0;0;0;0;0;1;0;0;1;0;1;2;1;1;6;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0
06.10.2022;321;126;13;14;4;;419;421;840;2;1;2;3;14;15;20;22;27;29;25;31;31;27;31;28;7;6;0;1;0;0;1;1;1;2;0;4;2;2;2;4;12;24;25;23;22;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;2;1;6;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;2;2;4;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2022;316;121;11;11;0;2;476;417;893;3;6;2;6;9;21;17;17;29;23;37;22;23;24;24;31;11;10;1;3;0;0;1;0;0;1;0;3;2;2;2;4;12;26;24;19;22;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;1;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
08.10.2022;49;84;9;6;1;;59;107;166;3;1;0;0;2;2;4;1;3;1;4;2;3;2;13;3;2;3;0;2;0;0;1;0;0;1;0;3;1;0;0;4;7;21;21;12;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.10.2022;40;90;12;16;3;3;61;47;108;2;2;0;1;0;2;1;3;2;1;4;4;3;3;6;1;3;2;0;1;1;0;1;0;0;0;0;2;0;0;0;5;8;25;22;11;14;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3;2;4;1;0;0;1;0;0;0;0;0;0;1;0;0;0;2;1;5;3;0;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
10.10.2022;515;114;11;32;3;2;785;507;1292;5;1;7;7;20;25;24;34;47;63;65;57;30;36;36;27;18;13;0;3;1;0;0;0;0;1;1;2;0;0;1;5;14;26;27;17;16;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;3;2;2;0;3;0;0;0;0;0;1;1;0;0;0;1;1;6;2;6;7;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
