Datum - Moravskoslezský kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
30.08.2022;311;119;6;15;1;1;382;410;792;7;9;5;3;12;17;34;28;30;33;23;28;24;16;20;14;4;4;0;2;0;2;0;0;0;3;0;1;0;6;4;4;16;14;23;22;22;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;3;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
31.08.2022;296;117;8;14;3;;404;315;719;6;6;3;4;9;21;15;12;26;31;39;31;25;18;18;21;8;3;0;5;0;2;0;0;0;2;1;1;0;7;3;4;17;14;23;17;21;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;0;0;0;3;0;0;0;0;0;0;1;0;0;2;1;0;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2022;251;110;8;15;0;3;447;303;750;5;10;3;4;12;12;22;13;20;32;15;23;15;21;17;16;8;3;0;3;0;2;1;1;0;0;0;0;0;8;2;5;17;14;23;16;18;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1;2;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0
02.09.2022;263;94;8;15;2;;371;306;677;10;6;3;4;8;14;20;30;25;23;24;22;13;23;16;6;8;8;0;3;0;0;1;1;0;0;0;0;0;8;2;3;15;13;16;19;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2022;59;91;9;10;1;;85;123;208;2;0;1;2;2;5;5;3;2;7;6;3;0;3;9;2;2;5;0;3;0;0;1;1;0;0;0;0;0;7;1;2;15;16;15;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2022;27;94;9;9;0;3;80;27;107;2;1;0;0;1;1;2;2;0;1;1;3;1;2;3;2;4;1;0;3;1;0;1;1;0;0;0;0;0;6;2;2;15;15;15;19;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
05.09.2022;393;107;10;18;2;1;601;427;1028;5;7;10;7;16;21;28;24;40;39;56;38;28;17;26;19;10;2;0;4;1;0;1;1;2;0;0;0;1;6;2;2;15;18;16;21;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;1;1;0;1;0;0;0;0;2;0;0;0;1;0;0;1;0;4;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
06.09.2022;349;113;7;23;0;2;437;386;823;9;4;13;9;15;12;29;27;32;43;22;35;23;18;22;24;7;5;0;4;0;0;1;1;2;0;0;1;1;6;2;2;13;19;19;24;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;3;3;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
07.09.2022;285;102;8;17;2;3;413;331;744;7;4;7;8;12;17;23;24;23;31;21;23;15;18;20;16;11;5;0;3;0;0;1;0;0;1;0;0;1;6;2;2;11;20;18;21;15;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;5;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0
08.09.2022;321;105;9;20;3;2;504;377;881;2;11;8;5;16;20;25;19;29;30;20;28;16;19;37;22;8;6;0;5;0;1;1;0;1;1;0;0;2;4;2;4;10;17;21;22;13;1;1;0;0;0;0;0;0;0;0;0;0;1;1;3;2;0;1;0;0;2;0;1;0;0;1;0;0;0;1;0;0;2;1;1;4;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
09.09.2022;319;113;9;24;2;;415;351;766;10;9;11;9;14;11;26;20;28;23;30;24;22;22;23;15;12;9;1;8;0;1;1;0;1;4;0;1;3;2;2;4;8;21;20;21;15;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;2;0;0;3;0;0;0;0;0;3;0;1;1;0;1;0;1;4;3;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.09.2022;76;97;8;9;0;2;82;160;242;1;2;4;3;4;2;8;4;3;7;6;3;7;4;3;8;5;2;0;6;0;0;0;0;1;3;0;0;3;2;1;4;6;18;20;18;15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
11.09.2022;22;102;8;15;1;1;79;33;112;1;2;0;0;0;0;0;2;0;2;0;1;2;2;1;5;2;2;0;4;0;0;0;0;1;2;0;0;3;1;1;7;7;16;22;20;18;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;2;0;3;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12.09.2022;579;128;8;30;1;1;835;551;1386;5;20;11;13;17;34;51;43;39;79;59;63;32;30;32;26;13;12;0;3;0;0;0;1;1;2;1;0;5;1;1;9;10;22;28;23;21;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;3;0;1;0;0;0;0;0;0;1;0;0;1;0;2;0;0;2;3;7;7;3;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
13.09.2022;440;129;8;22;2;;583;523;1106;10;12;13;9;14;22;29;36;37;42;41;48;33;25;30;21;8;10;0;3;1;0;0;2;0;2;1;1;6;1;2;9;10;18;28;24;21;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;2;2;1;4;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2022;425;137;6;23;0;1;623;475;1098;5;12;13;12;19;31;34;29;38;38;51;40;26;22;22;17;9;6;1;1;1;0;0;2;1;0;4;1;9;2;3;12;8;18;27;25;23;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;1;0;0;0;0;0;0;0;1;0;3;0;4;1;1;3;1;3;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
15.09.2022;391;143;5;24;1;1;598;442;1040;7;4;6;15;18;25;28;31;39;42;30;29;26;23;32;16;11;9;0;2;2;0;1;2;1;0;3;1;10;2;5;13;11;19;26;23;22;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;3;2;4;4;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16.09.2022;330;158;5;35;2;2;515;467;982;5;5;6;15;10;7;29;27;34;27;23;35;27;26;22;19;11;2;0;2;2;0;0;2;2;1;5;2;7;2;5;14;16;21;28;26;22;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;1;0;0;0;0;1;1;2;1;0;0;1;3;7;4;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
17.09.2022;62;128;4;7;0;1;103;122;225;0;0;6;2;1;3;4;4;6;8;6;6;2;3;4;3;2;2;0;2;2;0;0;2;2;2;3;1;6;1;3;11;13;17;26;17;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
18.09.2022;32;129;6;9;2;;87;28;115;1;0;2;1;1;0;1;1;2;4;2;3;2;2;0;3;5;2;0;1;2;0;0;2;2;1;3;1;6;2;3;11;13;16;25;20;21;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.09.2022;530;139;7;15;1;1;998;532;1530;6;4;11;13;18;33;44;38;48;57;52;55;53;32;21;18;22;5;0;1;1;0;0;2;2;1;3;2;6;2;2;11;15;17;25;25;24;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
20.09.2022;522;131;6;18;0;;792;753;1545;5;7;7;11;25;28;26;36;37;58;54;46;44;37;20;31;16;9;25;1;1;0;0;2;2;2;1;2;5;2;4;8;14;15;24;22;24;2;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;1;5;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2022;435;119;4;13;0;1;729;492;1221;3;4;10;17;21;34;26;30;28;38;40;41;30;32;30;27;17;7;0;0;1;0;0;1;1;1;1;1;4;2;5;8;15;16;21;20;21;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;1;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
22.09.2022;392;113;5;19;2;;669;431;1100;8;6;3;7;17;17;28;21;42;31;35;28;36;36;30;26;12;9;0;1;0;0;0;3;3;0;1;1;0;2;4;6;16;16;18;24;17;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;0;0;2;2;0;1;0;0;0;0;1;3;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.09.2022;368;112;6;19;1;;651;440;1091;2;3;4;5;17;26;25;23;29;37;31;37;26;23;31;21;18;9;1;1;0;0;0;3;3;0;1;1;0;1;4;7;17;13;18;26;16;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.09.2022;66;101;7;13;3;1;99;110;209;1;2;1;1;4;4;4;4;1;3;5;5;3;8;4;2;8;6;0;1;1;0;0;3;1;0;1;1;1;1;4;5;12;11;16;23;19;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;2;2;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
25.09.2022;24;111;9;16;3;1;98;42;140;0;1;1;0;1;1;2;1;1;2;1;3;1;2;0;3;4;0;0;1;2;0;0;4;1;1;2;1;1;2;4;5;14;12;18;23;19;1;0;1;0;0;1;0;0;0;0;0;0;0;1;2;1;1;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;3;1;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26.09.2022;611;133;9;32;2;1;1123;514;1637;4;0;4;18;26;37;32;26;53;64;74;75;41;46;34;43;17;16;1;1;1;0;0;3;2;0;1;1;2;1;4;6;16;14;25;29;26;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;2;1;0;0;0;0;0;1;0;0;1;1;0;0;2;2;3;8;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
27.09.2022;562;141;9;34;2;2;835;594;1429;7;2;2;6;25;27;25;38;44;59;56;54;42;44;42;35;32;22;0;1;1;0;1;1;3;0;1;1;2;3;2;6;19;16;27;30;26;1;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;2;1;1;1;0;0;0;1;0;2;0;0;0;1;2;0;1;4;3;5;9;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
28.09.2022;40;150;9;23;1;4;96;50;146;0;1;0;0;1;2;2;4;2;3;2;0;1;2;4;6;4;6;0;1;1;0;1;1;3;2;2;1;2;4;0;5;19;17;33;30;27;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;0;0;0;0;0;0;2;1;0;1;1;0;1;2;1;9;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0
29.09.2022;566;187;11;62;3;1;936;451;1387;2;2;9;11;9;28;36;45;39;63;55;52;36;44;40;33;39;23;0;1;2;0;0;2;3;4;1;3;2;5;3;5;19;25;35;46;30;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;1;1;1;0;1;0;0;1;1;2;0;2;0;1;3;2;2;10;8;22;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
30.09.2022;500;185;8;30;1;3;805;493;1298;8;2;3;13;17;18;28;27;37;47;51;37;39;37;49;39;28;20;0;0;2;0;0;2;2;3;2;2;1;4;4;4;22;18;41;46;31;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;1;3;0;9;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
01.10.2022;102;172;4;19;2;1;104;147;251;1;0;0;1;2;6;5;8;3;11;6;11;11;9;10;9;5;4;0;1;1;0;0;2;2;3;1;2;0;4;3;5;21;18;39;44;26;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;4;2;5;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
02.10.2022;38;183;6;21;2;1;84;37;121;0;0;0;0;2;1;3;1;1;0;3;1;5;4;7;7;3;0;0;2;0;1;0;2;2;3;2;2;1;4;4;6;23;20;40;46;25;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0;0;0;1;0;1;0;0;0;0;1;0;1;1;1;1;3;4;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
03.10.2022;696;252;9;75;3;1;1203;529;1732;6;2;2;5;21;43;33;40;49;76;66;72;69;53;48;46;35;30;0;2;0;0;0;2;2;3;2;2;2;5;6;8;29;31;51;63;42;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;4;2;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;2;7;13;12;17;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
04.10.2022;477;280;13;59;6;1;820;382;1202;9;3;4;6;25;28;37;24;24;55;32;44;31;41;35;31;27;21;0;3;0;0;0;2;3;4;2;2;4;4;8;10;36;35;47;70;49;1;1;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;1;0;0;1;0;0;0;0;1;1;0;0;2;0;2;3;9;9;6;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
05.10.2022;436;257;11;26;0;1;666;447;1113;2;0;4;7;16;17;22;38;28;34;41;45;45;34;39;32;19;13;0;3;0;0;0;0;1;4;2;2;4;3;9;9;30;34;49;60;47;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;3;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;4;10;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
06.10.2022;396;269;10;35;2;4;664;373;1037;5;2;4;5;15;18;25;14;27;31;45;38;28;35;47;19;14;24;0;2;0;0;0;1;1;4;2;3;4;3;8;11;26;42;49;64;49;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;2;2;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;2;8;8;7;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0
07.10.2022;345;278;10;58;5;2;573;354;927;6;2;1;7;12;13;29;15;21;30;38;29;29;27;27;34;19;6;0;0;0;0;0;3;1;1;3;2;2;6;8;15;28;44;55;61;48;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;3;0;1;0;1;0;0;0;0;2;1;0;1;0;1;3;1;5;7;7;12;11;6;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
08.10.2022;87;245;9;16;2;1;114;127;241;0;2;1;3;0;2;4;7;6;10;6;6;9;6;5;6;5;9;0;0;0;0;0;2;1;1;2;2;2;4;7;15;24;39;48;52;45;1;0;0;0;0;1;0;0;0;1;1;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09.10.2022;38;254;10;20;2;4;114;35;149;0;0;0;0;1;2;2;1;2;3;3;2;3;4;4;2;3;6;0;0;0;0;0;2;1;3;3;3;2;5;7;12;28;38;47;52;50;1;0;0;0;0;1;0;0;0;0;1;1;0;0;2;2;0;3;0;0;0;0;0;0;0;0;2;1;1;0;2;0;0;5;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0
10.10.2022;456;286;8;47;2;1;940;386;1326;2;1;2;6;15;25;34;25;38;50;41;52;34;36;41;23;16;15;0;0;0;0;0;3;2;3;2;3;1;6;6;15;29;41;59;57;58;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;2;1;0;0;0;0;0;1;1;1;0;0;0;1;0;3;3;4;14;8;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
11.10.2022;363;257;8;29;2;2;660;396;1056;2;1;4;6;12;14;24;22;27;38;40;32;32;21;29;34;16;9;0;0;0;0;1;2;2;2;1;2;1;5;3;14;19;40;54;53;57;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;2;0;1;2;0;0;0;0;1;0;0;0;0;1;0;0;0;3;0;5;9;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
